tx_id,user_id,timestamp,tx_type,amount_usd,counterparty_country
tx_u0763_76406,u0763,2025-01-19 23:55:48,withdraw,243.76,FR
tx_u0763_98041,u0763,2025-05-30 22:07:48,deposit,449.93,IR
tx_u0763_33084,u0763,2025-06-07 09:58:17,trade,51.67,FR
tx_u0763_85669,u0763,2025-02-24 16:00:06,deposit,2626.98,BR
tx_u0763_87961,u0763,2025-06-09 10:00:44,deposit,344.52,IN
tx_u0763_23930,u0763,2025-04-18 14:06:51,withdraw,1993.39,IR
tx_u0763_64964,u0763,2025-02-27 11:29:40,deposit,1307.87,BR
tx_u0763_33364,u0763,2025-01-26 23:37:08,trade,7420.23,IN
tx_u0763_89829,u0763,2025-03-11 19:06:00,deposit,3141.33,US
tx_u0763_43316,u0763,2025-04-04 23:59:52,trade,1003.21,SA
tx_u0763_56155,u0763,2025-06-19 03:13:19,trade,4057.6,DE
tx_u0763_43861,u0763,2025-02-20 14:00:56,withdraw,98.82,US
tx_u0763_65576,u0763,2025-01-10 03:42:27,trade,673.23,NG
tx_u0763_73744,u0763,2025-04-15 06:27:24,deposit,2409.67,DE
tx_u0763_72782,u0763,2025-03-04 10:59:37,deposit,1808.34,IR
tx_u0763_84763,u0763,2025-01-01 02:51:32,trade,2125.45,NG
tx_u0763_86351,u0763,2025-03-14 20:33:02,deposit,2417.89,DE
tx_u0763_1169,u0763,2025-02-07 04:37:20,trade,89.48,NG
tx_u0763_64988,u0763,2025-06-01 01:22:32,withdraw,2986.72,SA
tx_u0763_8584,u0763,2025-05-26 23:10:19,withdraw,1039.62,FR
tx_u0763_68619,u0763,2025-03-06 00:49:16,deposit,4237.25,RU
tx_u0763_34545,u0763,2025-02-25 12:05:04,trade,1097.59,CN
tx_u0763_29957,u0763,2025-04-17 20:37:33,trade,4597.99,SA
tx_u0763_27251,u0763,2025-04-04 18:46:29,trade,3976.41,CN
tx_u0763_94583,u0763,2025-04-17 21:13:38,withdraw,3782.04,US
tx_u0763_66897,u0763,2025-04-11 01:49:46,withdraw,1778.83,NG
tx_u0763_44945,u0763,2025-06-02 00:07:47,deposit,6657.54,SA
tx_u0763_79953,u0763,2025-04-03 01:33:59,deposit,3854.79,CN
tx_u0763_32615,u0763,2025-04-09 00:37:01,trade,1538.58,DE
tx_u0763_58858,u0763,2025-06-18 03:15:05,trade,1654.52,SA
tx_u0763_31454,u0763,2025-01-17 03:06:37,withdraw,3631.13,FR
tx_u0764_53778,u0764,2025-01-14 04:22:59,deposit,3447.37,IR
tx_u0764_96039,u0764,2025-05-22 11:31:07,withdraw,3292.45,SA
tx_u0764_37298,u0764,2025-04-09 03:13:52,deposit,1094.05,NG
tx_u0764_91538,u0764,2025-03-28 19:18:34,deposit,2076.14,IN
tx_u0764_35686,u0764,2025-04-20 18:17:43,withdraw,1543.2,NG
tx_u0764_28812,u0764,2025-02-26 23:44:59,trade,2252.41,DE
tx_u0764_14010,u0764,2025-05-04 23:51:11,withdraw,1507.58,BR
tx_u0764_56048,u0764,2025-06-02 06:12:54,withdraw,3854.84,BR
tx_u0764_45680,u0764,2025-06-07 10:24:45,deposit,4133.24,US
tx_u0764_91602,u0764,2025-01-31 12:34:58,deposit,10403.41,NG
tx_u0764_29639,u0764,2025-06-08 06:25:31,withdraw,10999.63,US
tx_u0764_94763,u0764,2025-04-26 09:23:37,withdraw,34.24,DE
tx_u0764_35737,u0764,2025-04-03 15:19:11,deposit,3909.99,BR
tx_u0764_14408,u0764,2025-06-19 17:03:11,trade,6399.65,DE
tx_u0765_10379,u0765,2025-01-09 10:02:07,deposit,2777.49,NG
tx_u0765_18721,u0765,2025-02-08 04:12:46,deposit,1671.61,SA
tx_u0765_12632,u0765,2025-04-16 22:07:49,withdraw,1105.53,IN
tx_u0765_42757,u0765,2025-05-08 05:15:30,withdraw,377.94,RU
tx_u0765_71244,u0765,2025-01-25 05:41:05,deposit,3795.44,US
tx_u0765_31870,u0765,2025-05-17 02:04:14,deposit,1871.7,US
tx_u0765_15728,u0765,2025-06-11 10:50:55,withdraw,145.83,IN
tx_u0765_2025,u0765,2025-06-02 19:21:26,withdraw,1579.49,CN
tx_u0765_32199,u0765,2025-05-16 18:46:30,withdraw,6937.23,IR
tx_u0765_29146,u0765,2025-03-04 03:42:05,withdraw,819.28,BR
tx_u0765_7751,u0765,2025-05-03 10:23:12,withdraw,1174.54,NG
tx_u0765_41653,u0765,2025-01-16 13:42:11,deposit,404.9,IR
tx_u0765_35594,u0765,2025-06-09 15:00:11,trade,533.55,DE
tx_u0765_94819,u0765,2025-03-03 12:35:55,deposit,2623.24,FR
tx_u0765_20815,u0765,2025-06-07 09:59:40,withdraw,977.8,US
tx_u0765_98914,u0765,2025-06-22 12:05:11,trade,1928.02,US
tx_u0765_82932,u0765,2025-01-24 17:21:38,deposit,388.94,FR
tx_u0765_51100,u0765,2025-03-26 17:37:21,trade,1008.04,DE
tx_u0765_15679,u0765,2025-02-15 07:39:53,withdraw,888.22,RU
tx_u0765_24714,u0765,2025-03-13 04:23:20,deposit,2323.93,NG
tx_u0765_32715,u0765,2025-05-25 05:01:27,withdraw,1998.56,CN
tx_u0765_24631,u0765,2025-02-27 19:04:23,trade,2444.81,IR
tx_u0765_82003,u0765,2025-05-05 01:13:21,deposit,545.93,IN
tx_u0765_56188,u0765,2025-02-27 10:46:11,withdraw,720.06,CN
tx_u0765_28916,u0765,2025-05-26 16:41:50,trade,1308.03,IN
tx_u0765_13907,u0765,2025-05-10 02:25:23,withdraw,1036.81,DE
tx_u0765_19680,u0765,2025-05-04 04:51:39,trade,393.18,DE
tx_u0765_66354,u0765,2025-05-18 00:49:43,withdraw,3857.86,IR
tx_u0765_56454,u0765,2025-01-04 00:40:27,deposit,158.97,CN
tx_u0765_63987,u0765,2025-06-16 04:29:16,trade,336.32,IR
tx_u0765_48166,u0765,2025-04-20 22:35:22,withdraw,284.47,DE
tx_u0765_96097,u0765,2025-03-21 16:50:58,deposit,36.47,NG
tx_u0765_68761,u0765,2025-01-28 04:45:26,trade,448.85,DE
tx_u0765_37170,u0765,2025-03-04 13:37:47,trade,3547.84,CN
tx_u0765_39780,u0765,2025-04-26 06:05:07,trade,1384.05,SA
tx_u0765_59040,u0765,2025-03-09 10:52:30,withdraw,1197.74,DE
tx_u0765_88854,u0765,2025-06-21 16:48:16,withdraw,1135.26,IR
tx_u0765_81137,u0765,2025-03-11 13:41:48,trade,4109.08,DE
tx_u0765_22393,u0765,2025-01-10 05:39:12,trade,5643.04,CN
tx_u0765_76774,u0765,2025-05-06 01:28:34,withdraw,721.51,IR
tx_u0766_32395,u0766,2025-04-27 02:56:58,withdraw,2139.51,FR
tx_u0766_65588,u0766,2025-04-22 02:36:03,trade,3547.2,IN
tx_u0766_33758,u0766,2025-04-05 07:03:40,deposit,1254.61,BR
tx_u0766_2480,u0766,2025-01-20 21:18:42,trade,4279.29,RU
tx_u0766_58607,u0766,2025-06-16 18:27:53,trade,3285.48,NG
tx_u0766_80050,u0766,2025-02-21 12:05:23,withdraw,8062.0,SA
tx_u0766_970,u0766,2025-02-04 13:27:36,withdraw,1907.92,US
tx_u0766_17713,u0766,2025-01-23 06:40:57,deposit,403.46,FR
tx_u0766_74185,u0766,2025-05-16 01:04:06,trade,4400.0,NG
tx_u0766_51930,u0766,2025-06-10 23:19:05,deposit,435.87,NG
tx_u0766_39196,u0766,2025-02-26 08:26:25,trade,3430.85,US
tx_u0766_55529,u0766,2025-05-29 13:10:29,trade,1047.89,US
tx_u0766_71888,u0766,2025-05-10 01:47:53,withdraw,2156.86,IN
tx_u0766_63379,u0766,2025-01-21 16:34:27,trade,1743.49,US
tx_u0766_12015,u0766,2025-01-21 02:59:05,trade,2711.93,FR
tx_u0766_32791,u0766,2025-02-21 12:25:36,deposit,4381.23,IN
tx_u0766_50651,u0766,2025-06-02 16:18:23,deposit,6444.58,IN
tx_u0766_29447,u0766,2025-04-09 12:04:25,deposit,137.98,RU
tx_u0766_16757,u0766,2025-06-13 09:32:49,trade,284.6,IR
tx_u0766_62203,u0766,2025-01-31 07:27:26,deposit,1940.68,DE
tx_u0766_96663,u0766,2025-04-07 11:36:02,withdraw,1222.63,NG
tx_u0766_74601,u0766,2025-05-30 04:58:53,deposit,4073.77,BR
tx_u0766_80548,u0766,2025-02-21 12:42:02,deposit,2007.96,CN
tx_u0766_92764,u0766,2025-01-25 08:27:04,trade,3903.72,SA
tx_u0766_77986,u0766,2025-05-13 14:30:13,deposit,447.4,SA
tx_u0766_28242,u0766,2025-06-18 03:53:36,deposit,2019.03,FR
tx_u0766_24352,u0766,2025-06-07 12:42:16,trade,5282.17,DE
tx_u0766_76834,u0766,2025-06-14 13:23:05,withdraw,5607.18,US
tx_u0766_48519,u0766,2025-06-15 02:51:35,trade,1176.31,IN
tx_u0766_90118,u0766,2025-05-27 14:43:09,withdraw,640.35,NG
tx_u0766_12799,u0766,2025-05-25 06:51:14,withdraw,2088.0,FR
tx_u0766_36640,u0766,2025-04-09 16:58:39,deposit,13.99,SA
tx_u0766_65630,u0766,2025-06-05 19:12:08,trade,1475.48,SA
tx_u0766_4914,u0766,2025-01-16 14:01:15,deposit,663.32,IR
tx_u0766_66042,u0766,2025-03-16 09:02:37,withdraw,904.02,FR
tx_u0766_34712,u0766,2025-06-10 04:19:31,withdraw,1552.7,FR
tx_u0766_3021,u0766,2025-05-27 00:52:15,trade,3356.84,IN
tx_u0766_79936,u0766,2025-02-05 00:06:47,withdraw,1100.59,FR
tx_u0766_6201,u0766,2025-04-13 00:38:31,withdraw,338.41,CN
tx_u0766_78789,u0766,2025-04-20 09:58:04,deposit,792.4,NG
tx_u0766_10798,u0766,2025-01-13 00:05:55,withdraw,631.05,IN
tx_u0766_54714,u0766,2025-04-23 08:28:58,trade,4399.11,RU
tx_u0766_73492,u0766,2025-03-09 06:08:56,withdraw,2629.54,NG
tx_u0766_57511,u0766,2025-04-17 19:14:34,withdraw,3286.65,DE
tx_u0766_56406,u0766,2025-03-02 12:45:25,trade,618.69,RU
tx_u0766_59223,u0766,2025-02-28 03:20:17,trade,857.93,US
tx_u0766_90945,u0766,2025-02-10 13:50:47,trade,1677.57,IN
tx_u0766_36194,u0766,2025-01-14 02:16:43,deposit,1955.84,CN
tx_u0766_13564,u0766,2025-01-19 13:24:59,deposit,5163.43,RU
tx_u0766_97335,u0766,2025-06-15 14:11:29,trade,13080.73,CN
tx_u0766_48853,u0766,2025-02-14 17:24:48,deposit,221.61,NG
tx_u0766_29694,u0766,2025-01-10 00:35:00,trade,4480.91,SA
tx_u0766_67977,u0766,2025-05-12 03:41:25,withdraw,7642.16,CN
tx_u0766_39522,u0766,2025-05-04 19:21:17,deposit,2353.74,US
tx_u0766_87543,u0766,2025-01-04 05:52:04,withdraw,168.85,BR
tx_u0766_60184,u0766,2025-02-17 20:20:19,deposit,872.09,NG
tx_u0766_22162,u0766,2025-01-15 19:55:11,withdraw,536.71,US
tx_u0766_63840,u0766,2025-01-05 04:47:48,withdraw,3583.84,CN
tx_u0767_57721,u0767,2025-03-02 03:37:49,withdraw,814.64,RU
tx_u0767_57607,u0767,2025-03-12 04:30:25,deposit,421.31,US
tx_u0767_99096,u0767,2025-01-26 00:17:56,deposit,411.55,CN
tx_u0767_72328,u0767,2025-04-14 17:30:14,deposit,1265.81,FR
tx_u0767_37630,u0767,2025-03-15 23:49:54,trade,428.91,BR
tx_u0767_16948,u0767,2025-04-05 15:15:32,withdraw,1596.03,RU
tx_u0767_79041,u0767,2025-04-05 11:23:06,withdraw,244.88,IN
tx_u0767_18747,u0767,2025-02-15 01:11:32,withdraw,1528.7,NG
tx_u0767_7493,u0767,2025-02-22 22:17:45,withdraw,3213.45,RU
tx_u0767_8687,u0767,2025-02-17 20:56:25,deposit,3743.72,DE
tx_u0767_43752,u0767,2025-02-18 13:11:15,withdraw,785.56,SA
tx_u0767_21001,u0767,2025-02-10 21:22:09,deposit,8427.57,FR
tx_u0767_66355,u0767,2025-03-06 00:35:31,withdraw,3233.6,NG
tx_u0767_99960,u0767,2025-04-27 15:56:10,trade,2442.15,US
tx_u0767_4626,u0767,2025-06-16 20:38:25,deposit,991.74,US
tx_u0767_75663,u0767,2025-03-03 02:12:47,deposit,3725.16,IR
tx_u0767_21158,u0767,2025-03-31 15:51:13,trade,2312.4,CN
tx_u0767_94251,u0767,2025-04-07 14:03:28,trade,1537.0,SA
tx_u0767_52222,u0767,2025-06-09 03:22:42,trade,938.42,SA
tx_u0767_7688,u0767,2025-02-12 04:09:49,withdraw,1449.66,IN
tx_u0767_75702,u0767,2025-03-21 13:21:38,trade,1401.17,DE
tx_u0767_34731,u0767,2025-04-06 20:02:03,trade,744.95,FR
tx_u0767_48662,u0767,2025-06-14 01:45:28,trade,640.49,NG
tx_u0767_42591,u0767,2025-01-02 23:29:14,trade,2727.95,CN
tx_u0767_91003,u0767,2025-01-26 02:47:18,deposit,367.91,IR
tx_u0767_60301,u0767,2025-06-18 20:48:47,trade,236.01,FR
tx_u0767_50213,u0767,2025-02-23 05:05:05,deposit,10437.82,BR
tx_u0767_14394,u0767,2025-02-20 07:46:34,withdraw,587.75,IN
tx_u0767_16553,u0767,2025-05-07 01:18:33,withdraw,1329.73,FR
tx_u0767_94794,u0767,2025-05-08 01:53:21,trade,3344.85,SA
tx_u0767_11661,u0767,2025-02-28 00:48:27,trade,2349.22,IN
tx_u0767_38817,u0767,2025-06-21 18:51:28,deposit,2577.33,RU
tx_u0767_1159,u0767,2025-06-06 10:54:15,trade,67.61,CN
tx_u0767_81214,u0767,2025-01-26 03:28:10,deposit,1140.09,FR
tx_u0767_40411,u0767,2025-01-25 01:55:19,trade,703.49,IR
tx_u0767_39574,u0767,2025-01-07 16:16:50,deposit,470.25,BR
tx_u0767_29582,u0767,2025-06-13 01:29:59,trade,1200.14,CN
tx_u0767_94928,u0767,2025-04-25 01:02:40,withdraw,65.23,RU
tx_u0767_72317,u0767,2025-05-20 16:15:04,deposit,1443.72,NG
tx_u0767_69785,u0767,2025-01-16 17:46:05,deposit,901.47,IR
tx_u0767_32812,u0767,2025-01-13 00:04:14,withdraw,5545.36,FR
tx_u0767_25700,u0767,2025-01-12 01:31:28,trade,3630.73,US
tx_u0767_85823,u0767,2025-02-24 12:37:56,trade,8577.95,DE
tx_u0767_80942,u0767,2025-02-20 23:54:40,deposit,6381.3,IR
tx_u0767_89790,u0767,2025-03-14 14:45:20,withdraw,849.92,FR
tx_u0767_76977,u0767,2025-01-23 05:50:07,trade,1860.78,IN
tx_u0768_32177,u0768,2025-03-12 16:25:48,withdraw,344.68,BR
tx_u0768_27642,u0768,2025-06-14 02:01:50,withdraw,85.5,RU
tx_u0768_99622,u0768,2025-04-30 01:24:39,trade,1390.25,SA
tx_u0768_25602,u0768,2025-03-31 11:07:22,withdraw,4472.42,DE
tx_u0768_52979,u0768,2025-05-24 14:15:59,trade,3995.76,DE
tx_u0768_93141,u0768,2025-01-20 17:25:59,trade,13.88,NG
tx_u0768_50166,u0768,2025-06-21 05:17:32,trade,860.51,NG
tx_u0768_99845,u0768,2025-01-02 19:59:28,trade,525.84,DE
tx_u0768_69556,u0768,2025-02-24 12:07:03,withdraw,907.87,RU
tx_u0768_40834,u0768,2025-02-10 13:28:21,withdraw,318.38,SA
tx_u0768_10785,u0768,2025-02-27 19:54:09,withdraw,850.61,RU
tx_u0768_46736,u0768,2025-01-22 19:34:22,deposit,4399.2,SA
tx_u0768_29601,u0768,2025-03-11 09:10:19,deposit,411.63,US
tx_u0768_10268,u0768,2025-06-13 07:06:19,withdraw,1376.69,NG
tx_u0768_98852,u0768,2025-02-26 09:08:27,withdraw,3318.43,BR
tx_u0768_85370,u0768,2025-01-27 21:04:34,withdraw,2099.93,IR
tx_u0768_24995,u0768,2025-01-20 10:56:11,trade,3865.82,DE
tx_u0768_17169,u0768,2025-06-09 20:45:47,withdraw,1858.82,IN
tx_u0768_77889,u0768,2025-04-08 02:39:49,withdraw,4.85,SA
tx_u0768_91851,u0768,2025-01-16 11:42:23,trade,1804.93,RU
tx_u0768_59241,u0768,2025-03-26 09:20:57,withdraw,2690.6,DE
tx_u0768_51326,u0768,2025-04-14 11:49:02,deposit,393.39,NG
tx_u0768_87161,u0768,2025-01-16 23:57:55,withdraw,1233.17,BR
tx_u0768_47701,u0768,2025-04-01 15:39:42,deposit,2745.27,DE
tx_u0768_55120,u0768,2025-03-02 20:59:49,withdraw,724.84,NG
tx_u0768_86130,u0768,2025-02-27 18:19:46,withdraw,2631.89,DE
tx_u0768_16184,u0768,2025-03-27 18:35:31,trade,1664.51,DE
tx_u0768_3576,u0768,2025-01-14 18:26:20,withdraw,215.01,CN
tx_u0768_1753,u0768,2025-01-20 01:28:23,withdraw,3652.25,IN
tx_u0768_52389,u0768,2025-01-11 03:41:34,trade,175.12,FR
tx_u0768_17555,u0768,2025-06-17 16:36:53,trade,1194.67,IN
tx_u0768_16571,u0768,2025-04-23 17:52:07,trade,999.06,CN
tx_u0768_22271,u0768,2025-06-07 00:47:48,withdraw,1384.47,US
tx_u0768_40630,u0768,2025-01-24 01:45:09,trade,632.93,NG
tx_u0768_68006,u0768,2025-01-30 11:59:38,deposit,736.39,DE
tx_u0769_21948,u0769,2025-04-25 23:11:48,deposit,233.01,FR
tx_u0769_61358,u0769,2025-04-10 10:30:24,trade,4617.11,SA
tx_u0769_42357,u0769,2025-02-28 17:10:59,deposit,12.33,RU
tx_u0769_85729,u0769,2025-06-04 22:35:48,withdraw,8098.61,CN
tx_u0769_59524,u0769,2025-04-30 19:17:12,trade,630.86,SA
tx_u0769_37405,u0769,2025-05-31 21:23:48,withdraw,1284.18,DE
tx_u0769_46891,u0769,2025-05-13 06:08:56,withdraw,4001.38,BR
tx_u0769_90811,u0769,2025-03-18 10:13:15,deposit,559.63,BR
tx_u0769_20113,u0769,2025-05-01 14:05:17,deposit,8365.84,NG
tx_u0769_66934,u0769,2025-01-06 17:13:02,withdraw,1062.83,RU
tx_u0769_5297,u0769,2025-03-27 09:56:40,withdraw,261.22,BR
tx_u0769_32929,u0769,2025-05-24 05:49:29,withdraw,113.08,FR
tx_u0769_95323,u0769,2025-05-18 23:26:04,deposit,2025.63,IR
tx_u0769_74124,u0769,2025-04-30 01:00:18,withdraw,2355.43,BR
tx_u0769_9850,u0769,2025-01-17 12:29:50,trade,3977.56,FR
tx_u0769_3587,u0769,2025-02-21 04:52:00,withdraw,2398.1,IN
tx_u0769_39419,u0769,2025-06-16 08:05:53,deposit,1340.46,DE
tx_u0769_69123,u0769,2025-04-14 18:28:23,trade,12694.99,NG
tx_u0769_9795,u0769,2025-02-14 14:22:29,trade,324.07,NG
tx_u0769_52721,u0769,2025-01-07 18:51:44,withdraw,2037.85,IN
tx_u0769_45412,u0769,2025-02-16 17:35:48,deposit,459.11,US
tx_u0769_46587,u0769,2025-03-22 15:26:13,withdraw,1744.72,US
tx_u0769_37530,u0769,2025-03-03 17:16:18,trade,5032.88,IR
tx_u0769_23239,u0769,2025-01-31 18:09:45,trade,4118.27,NG
tx_u0769_5428,u0769,2025-06-09 09:38:14,deposit,227.88,NG
tx_u0769_42454,u0769,2025-02-28 19:54:23,deposit,302.66,BR
tx_u0769_7455,u0769,2025-05-04 14:28:29,trade,727.69,US
tx_u0769_70500,u0769,2025-01-20 01:55:22,withdraw,1428.74,NG
tx_u0769_43252,u0769,2025-01-30 06:42:28,deposit,359.23,IR
tx_u0769_67881,u0769,2025-01-04 04:23:14,trade,933.88,IN
tx_u0769_80705,u0769,2025-01-03 22:43:23,trade,675.61,IN
tx_u0769_96709,u0769,2025-06-06 15:28:28,withdraw,1386.98,DE
tx_u0769_6447,u0769,2025-04-12 07:56:36,deposit,1580.98,DE
tx_u0769_88482,u0769,2025-05-17 16:45:20,withdraw,1370.48,CN
tx_u0769_71530,u0769,2025-04-15 06:17:05,deposit,1047.75,IN
tx_u0769_42034,u0769,2025-01-11 05:30:48,withdraw,1253.67,FR
tx_u0769_43115,u0769,2025-05-18 02:57:45,withdraw,1676.41,IR
tx_u0769_20604,u0769,2025-04-16 23:22:04,trade,1119.34,RU
tx_u0769_69785,u0769,2025-03-22 08:40:06,withdraw,4888.26,US
tx_u0769_45176,u0769,2025-04-23 02:11:35,deposit,6238.59,IR
tx_u0769_3946,u0769,2025-03-28 06:23:27,withdraw,2300.68,CN
tx_u0769_17386,u0769,2025-04-02 05:28:36,trade,497.06,FR
tx_u0769_52276,u0769,2025-06-06 11:12:02,withdraw,74.46,SA
tx_u0769_94202,u0769,2025-03-23 11:21:32,trade,1566.96,DE
tx_u0769_87492,u0769,2025-01-28 11:33:42,trade,809.0,BR
tx_u0769_10768,u0769,2025-04-08 14:36:24,deposit,3457.35,NG
tx_u0769_57287,u0769,2025-02-26 03:07:30,withdraw,965.11,RU
tx_u0769_46378,u0769,2025-05-14 04:29:14,trade,7877.03,BR
tx_u0769_1655,u0769,2025-01-25 06:48:03,deposit,145.37,CN
tx_u0769_71068,u0769,2025-01-19 11:49:02,trade,125.32,DE
tx_u0769_36648,u0769,2025-03-13 00:21:37,trade,2498.81,RU
tx_u0769_58487,u0769,2025-03-16 20:01:51,trade,1789.01,SA
tx_u0769_98055,u0769,2025-04-05 12:43:33,withdraw,414.14,FR
tx_u0769_52481,u0769,2025-01-11 20:19:59,trade,120.53,FR
tx_u0769_18212,u0769,2025-05-14 18:50:54,withdraw,1459.12,SA
tx_u0769_47340,u0769,2025-01-25 07:10:03,withdraw,38.95,SA
tx_u0769_19554,u0769,2025-01-16 01:39:02,trade,11.35,IN
tx_u0769_25460,u0769,2025-02-14 03:32:24,trade,3889.86,FR
tx_u0769_49386,u0769,2025-06-08 11:45:18,trade,3895.71,RU
tx_u0769_99983,u0769,2025-03-17 04:13:47,trade,304.58,NG
tx_u0769_26488,u0769,2025-02-16 03:36:12,deposit,2073.26,SA
tx_u0769_42538,u0769,2025-01-17 23:42:45,trade,575.6,SA
tx_u0769_49236,u0769,2025-04-23 13:27:09,deposit,2832.95,US
tx_u0769_48909,u0769,2025-04-13 13:05:02,deposit,1272.41,FR
tx_u0769_29188,u0769,2025-01-06 14:41:06,withdraw,177.63,CN
tx_u0770_32548,u0770,2025-02-17 02:18:43,deposit,1548.42,SA
tx_u0770_36102,u0770,2025-02-01 19:53:19,deposit,1070.32,BR
tx_u0770_89991,u0770,2025-02-24 19:03:31,trade,6887.98,FR
tx_u0770_86712,u0770,2025-01-22 23:45:18,deposit,2007.08,DE
tx_u0770_13363,u0770,2025-06-10 06:32:05,deposit,3508.45,CN
tx_u0770_18819,u0770,2025-04-12 05:22:04,withdraw,2721.49,CN
tx_u0770_68473,u0770,2025-04-12 15:31:26,withdraw,650.65,NG
tx_u0770_11264,u0770,2025-03-10 12:10:43,deposit,506.5,BR
tx_u0770_25023,u0770,2025-02-10 13:31:43,deposit,480.98,FR
tx_u0770_29556,u0770,2025-01-12 11:03:27,deposit,5385.49,IN
tx_u0770_54094,u0770,2025-06-08 14:57:28,withdraw,3877.7,IN
tx_u0770_18059,u0770,2025-03-13 20:43:46,trade,1235.61,RU
tx_u0770_44473,u0770,2025-03-03 11:42:50,trade,1136.03,FR
tx_u0770_71676,u0770,2025-03-11 08:39:39,trade,5560.8,CN
tx_u0770_44675,u0770,2025-03-10 12:59:10,deposit,1996.49,CN
tx_u0770_60686,u0770,2025-04-06 00:26:39,deposit,2791.11,BR
tx_u0770_47171,u0770,2025-03-15 00:15:20,withdraw,1334.73,US
tx_u0770_8144,u0770,2025-02-03 04:55:24,trade,6253.29,CN
tx_u0770_89345,u0770,2025-06-18 05:29:08,withdraw,738.07,US
tx_u0771_86380,u0771,2025-02-03 21:17:15,withdraw,128.31,DE
tx_u0771_45551,u0771,2025-01-18 14:11:28,withdraw,317.65,RU
tx_u0771_2658,u0771,2025-03-31 20:18:10,deposit,70.59,NG
tx_u0771_20555,u0771,2025-04-02 05:56:59,deposit,1262.34,US
tx_u0771_12953,u0771,2025-02-14 09:15:37,deposit,1195.66,US
tx_u0771_85804,u0771,2025-02-21 10:15:47,withdraw,1760.93,IN
tx_u0771_63286,u0771,2025-05-02 23:40:02,withdraw,153.0,IR
tx_u0771_87763,u0771,2025-05-27 21:08:41,withdraw,737.39,SA
tx_u0771_75415,u0771,2025-06-17 07:19:12,withdraw,1484.13,CN
tx_u0771_27184,u0771,2025-03-22 10:10:23,trade,252.24,IR
tx_u0771_85056,u0771,2025-01-29 16:06:02,trade,3178.37,CN
tx_u0771_68228,u0771,2025-05-30 07:07:21,deposit,2024.88,NG
tx_u0771_1196,u0771,2025-04-09 20:05:12,trade,377.39,DE
tx_u0771_89935,u0771,2025-04-06 17:00:10,deposit,959.96,NG
tx_u0771_56410,u0771,2025-05-05 16:09:34,withdraw,562.43,IR
tx_u0771_31592,u0771,2025-01-15 04:57:03,deposit,1009.76,FR
tx_u0771_77460,u0771,2025-04-25 07:29:57,deposit,2514.19,FR
tx_u0771_87562,u0771,2025-05-06 21:17:43,trade,875.37,SA
tx_u0771_72149,u0771,2025-05-03 20:10:20,withdraw,900.31,CN
tx_u0771_78810,u0771,2025-04-25 05:57:48,deposit,2366.31,RU
tx_u0771_82534,u0771,2025-06-06 08:10:29,trade,1841.24,SA
tx_u0771_29205,u0771,2025-01-15 17:45:02,trade,667.52,NG
tx_u0771_88522,u0771,2025-04-14 06:34:03,trade,6137.53,FR
tx_u0771_32131,u0771,2025-06-20 12:52:27,trade,3665.68,CN
tx_u0771_3191,u0771,2025-05-23 01:17:57,withdraw,776.43,RU
tx_u0771_50720,u0771,2025-01-16 10:31:06,trade,1388.3,US
tx_u0771_59088,u0771,2025-02-11 02:47:30,deposit,41.4,BR
tx_u0771_24066,u0771,2025-06-02 15:28:22,trade,1576.36,SA
tx_u0771_26631,u0771,2025-05-05 15:05:22,withdraw,2494.21,FR
tx_u0771_58702,u0771,2025-06-15 00:57:33,withdraw,923.59,FR
tx_u0771_89223,u0771,2025-01-17 23:25:36,trade,158.46,US
tx_u0771_63844,u0771,2025-01-12 01:21:00,withdraw,1731.66,US
tx_u0771_82477,u0771,2025-03-31 14:05:02,trade,13005.59,RU
tx_u0771_44548,u0771,2025-04-07 02:39:23,withdraw,59.5,DE
tx_u0771_5304,u0771,2025-01-18 15:08:51,deposit,360.24,FR
tx_u0771_59931,u0771,2025-05-22 11:07:49,trade,2428.49,NG
tx_u0771_6151,u0771,2025-03-17 18:16:48,withdraw,257.35,NG
tx_u0771_45356,u0771,2025-05-06 06:04:34,trade,1102.55,NG
tx_u0771_65057,u0771,2025-01-05 20:11:57,deposit,306.95,IN
tx_u0771_43156,u0771,2025-05-30 07:18:40,withdraw,104.53,DE
tx_u0771_49617,u0771,2025-05-23 14:54:35,deposit,639.46,NG
tx_u0771_7861,u0771,2025-02-01 00:20:30,trade,305.49,DE
tx_u0771_14166,u0771,2025-02-03 02:59:45,withdraw,2453.99,IN
tx_u0771_44560,u0771,2025-02-19 14:42:05,deposit,45.91,US
tx_u0771_34499,u0771,2025-06-16 15:59:15,deposit,5069.73,FR
tx_u0771_90391,u0771,2025-01-31 17:34:49,deposit,1278.78,RU
tx_u0771_1039,u0771,2025-04-25 14:12:12,deposit,488.65,IR
tx_u0771_34023,u0771,2025-05-21 01:15:36,deposit,787.07,DE
tx_u0771_34750,u0771,2025-06-22 06:31:55,trade,92.23,US
tx_u0771_75594,u0771,2025-02-11 15:47:24,trade,2639.24,BR
tx_u0771_29587,u0771,2025-05-04 10:14:55,withdraw,2488.18,FR
tx_u0771_70260,u0771,2025-01-23 01:51:47,deposit,1122.1,US
tx_u0771_66123,u0771,2025-06-12 11:12:15,deposit,84.88,IR
tx_u0771_1266,u0771,2025-06-09 19:02:41,deposit,933.64,CN
